発　　　　　　　　　　　　　　　　　　　はつ　　　　　　　　　　　　　　　　　　,CB .     ,
初　　　　　　　　　　　　　　　　　　　はつ　　　　　　　　　　　　　　　　　　,CB .     ,
閥　　　　　　　　　　　　　　　　　　　ばつ　　　　　　　　　　　　　　　　　　,NB5.     ,
話　　　　　　　　　　　　　　　　　　　ばなし　　　　　　　　　　　　　　　　　,NB1.     ,
離れする　　　　　　　　　　　　　　　　ばなれする　　　　　　　　　　　　　　　,DB4.     ,
幅　　　　　　　　　　　　　　　　　　　はば　　　　　　　　　　　　　　　　　　,NB7.     ,
巾　　　　　　　　　　　　　　　　　　　はば　　　　　　　　　　　　　　　　　　,NBB.     ,
浜　　　　　　　　　　　　　　　　　　　はま　　　　　　　　　　　　　　　　　　,NB7.     ,
ばやし　　　　　　　　　　　　　　　　　ばやし　　　　　　　　　　　　　　　　　,NB1.     ,
ばやり　　　　　　　　　　　　　　　　　ばやり　　　　　　　　　　　　　　　　　,NB1.     ,
祓いする　　　　　　　　　　　　　　　　ばらいする　　　　　　　　　　　　　　　,DB4.     ,
払いする　　　　　　　　　　　　　　　　ばらいする　　　　　　　　　　　　　　　,DB4.     ,
張り　　　　　　　　　　　　　　　　　　ばり　　　　　　　　　　　　　　　　　　,NBB.     ,
針　　　　　　　　　　　　　　　　　　　ばり　　　　　　　　　　　　　　　　　　,NBB.     ,
飯　　　　　　　　　　　　　　　　　　　はん　　　　　　　　　　　　　　　　　　,NBB.     ,
藩　　　　　　　　　　　　　　　　　　　はん　　　　　　　　　　　　　　　　　　,NB7.     ,
班　　　　　　　　　　　　　　　　　　　はん　　　　　　　　　　　　　　　　　　,NB5.     ,
犯　　　　　　　　　　　　　　　　　　　はん　　　　　　　　　　　　　　　　　　,NB4.     ,
半　　　　　　　　　　　　　　　　　　　はん　　　　　　　　　　　　　　　　　　,CB .     ,
盤　　　　　　　　　　　　　　　　　　　ばん　　　　　　　　　　　　　　　　　　,NBB.     ,
番　　　　　　　　　　　　　　　　　　　ばん　　　　　　　　　　　　　　　　　　,NB4.     ,
版　　　　　　　　　　　　　　　　　　　ばん　　　　　　　　　　　　　　　　　　,NB1.     ,
版　　　　　　　　　　　　　　　　　　　ばん　　　　　　　　　　　　　　　　　　,NBB.     ,
板　　　　　　　　　　　　　　　　　　　ばん　　　　　　　　　　　　　　　　　　,NBB.     ,
判　　　　　　　　　　　　　　　　　　　ばん　　　　　　　　　　　　　　　　　　,NBB.     ,
パン　　　　　　　　　　　　　　　　　　ぱん　　　　　　　　　　　　　　　　　　,NBB.     ,
費　　　　　　　　　　　　　　　　　　　ひ　　　　　　　　　　　　　　　　　　　,NB1.     ,
碑　　　　　　　　　　　　　　　　　　　ひ　　　　　　　　　　　　　　　　　　　,NBB.     ,
比　　　　　　　　　　　　　　　　　　　ひ　　　　　　　　　　　　　　　　　　　,NB1.     ,
妃　　　　　　　　　　　　　　　　　　　ひ　　　　　　　　　　　　　　　　　　　,NB4.     ,
美　　　　　　　　　　　　　　　　　　　び　　　　　　　　　　　　　　　　　　　,NB1.     ,
日　　　　　　　　　　　　　　　　　　　び　　　　　　　　　　　　　　　　　　　,NB8.     ,
火　　　　　　　　　　　　　　　　　　　び　　　　　　　　　　　　　　　　　　　,NBB.     ,
びいきする　　　　　　　　　　　　　　　びいきする　　　　　　　　　　　　　　　,DB4.     ,
控え　　　　　　　　　　　　　　　　　　ひかえ　　　　　　　　　　　　　　　　　,NB1.     ,
控えする　　　　　　　　　　　　　　　　びかえする　　　　　　　　　　　　　　　,CB .     ,
東　　　　　　　　　　　　　　　　　　　ひがし　　　　　　　　　　　　　　　　　,NB7.     ,
引き　　　　　　　　　　　　　　　　　　びき　　　　　　　　　　　　　　　　　　,NB1.     ,
率いる　　　　　　　　　　　　　　　　　ひきいる　　　　　　　　　　　　　　　　,DB1.     ,
弾きする　　　　　　　　　　　　　　　　びきする　　　　　　　　　　　　　　　　,DB4.     ,
引く　　　　　　　　　　　　　　　　　　ひく　　　　　　　　　　　　　　　　　　,FBY.     ,
浸し　　　　　　　　　　　　　　　　　　びたし　　　　　　　　　　　　　　　　　,CB .     ,
左　　　　　　　　　　　　　　　　　　　ひだり　　　　　　　　　　　　　　　　　,CB .     ,
筆　　　　　　　　　　　　　　　　　　　ひつ　　　　　　　　　　　　　　　　　　,NB1.     ,
ぴったり　　　　　　　　　　　　　　　　ぴったり　　　　　　　　　　　　　　　　,CBY.     ,
一すくいする　　　　　　　　　　　　　　ひとすくいする　　　　　　　　　　　　　,DB4.     ,
一筋　　　　　　　　　　　　　　　　　　ひとすじ　　　　　　　　　　　　　　　　,CB .     ,
一そろい　　　　　　　　　　　　　　　　ひとそろい　　　　　　　　　　　　　　　,CB .     ,
ひと揃　　　　　　　　　　　　　　　　　ひとそろい　　　　　　　　　　　　　　　,FBY.     ,
一つがい　　　　　　　　　　　　　　　　ひとつがい　　　　　　　　　　　　　　　,CB .     ,
一つ一つ　　　　　　　　　　　　　　　　ひとつひとつ　　　　　　　　　　　　　　,NB1.     ,
一人一人　　　　　　　　　　　　　　　　ひとりひとり　　　　　　　　　　　　　　,NB1.     ,
一人ひとり　　　　　　　　　　　　　　　ひとりひとり　　　　　　　　　　　　　　,NB4.     ,
評　　　　　　　　　　　　　　　　　　　ひょう　　　　　　　　　　　　　　　　　,NB1.     ,
表　　　　　　　　　　　　　　　　　　　ひょう　　　　　　　　　　　　　　　　　,NBB.     ,
票　　　　　　　　　　　　　　　　　　　ひょう　　　　　　　　　　　　　　　　　,NB1.     ,
病　　　　　　　　　　　　　　　　　　　びょう　　　　　　　　　　　　　　　　　,NB1.  N  ,
日和　　　　　　　　　　　　　　　　　　びより　　　　　　　　　　　　　　　　　,CB .     ,
開き　　　　　　　　　　　　　　　　　　びらき　　　　　　　　　　　　　　　　　,NB1.     ,
拾いする　　　　　　　　　　　　　　　　ひろいする　　　　　　　　　　　　　　　,DB4.     ,
品　　　　　　　　　　　　　　　　　　　ひん　　　　　　　　　　　　　　　　　　,NBB.     ,
便　　　　　　　　　　　　　　　　　　　びん　　　　　　　　　　　　　　　　　　,NB1.     ,
瓶　　　　　　　　　　　　　　　　　　　びん　　　　　　　　　　　　　　　　　　,NBB.     ,
品集　　　　　　　　　　　　　　　　　　ひんしゅう　　　　　　　　　　　　　　　,NB1.     ,
品店　　　　　　　　　　　　　　　　　　ひんてん　　　　　　　　　　　　　　　　,NB5.     ,
府　　　　　　　　　　　　　　　　　　　ふ　　　　　　　　　　　　　　　　　　　,NB5.     ,
婦　　　　　　　　　　　　　　　　　　　ふ　　　　　　　　　　　　　　　　　　　,NB4.     ,
夫　　　　　　　　　　　　　　　　　　　ふ　　　　　　　　　　　　　　　　　　　,NB4.     ,
部　　　　　　　　　　　　　　　　　　　ぶ　　　　　　　　　　　　　　　　　　　,NB5.     ,
風　　　　　　　　　　　　　　　　　　　ふう　　　　　　　　　　　　　　　　　　,NBB.     ,
深い　　　　　　　　　　　　　　　　　　ぶかい　　　　　　　　　　　　　　　　　,KB .     ,
深げ　　　　　　　　　　　　　　　　　　ぶかげ　　　　　　　　　　　　　　　　　,CB .     ,
深さ　　　　　　　　　　　　　　　　　　ぶかさ　　　　　　　　　　　　　　　　　,NB1.     ,
拭きする　　　　　　　　　　　　　　　　ぶきする　　　　　　　　　　　　　　　　,DB4.     ,
付近　　　　　　　　　　　　　　　　　　ふきん　　　　　　　　　　　　　　　　　,NB7.     ,
服　　　　　　　　　　　　　　　　　　　ふく　　　　　　　　　　　　　　　　　　,NBB.     ,
含み　　　　　　　　　　　　　　　　　　ぶくみ　　　　　　　　　　　　　　　　　,CB .     ,
含む　　　　　　　　　　　　　　　　　　ふくむ　　　　　　　　　　　　　　　　　,FBY.     ,
含めて　　　　　　　　　　　　　　　　　ふくめて　　　　　　　　　　　　　　　　,FBY.     ,
袋　　　　　　　　　　　　　　　　　　　ぶくろ　　　　　　　　　　　　　　　　　,NBB.     ,
節　　　　　　　　　　　　　　　　　　　ぶし　　　　　　　　　　　　　　　　　　,NB1.     ,
部筋　　　　　　　　　　　　　　　　　　ぶすじ　　　　　　　　　　　　　　　　　,NB5.     ,
ふぜい　　　　　　　　　　　　　　　　　ふぜい　　　　　　　　　　　　　　　　　,NB1.     ,
不足　　　　　　　　　　　　　　　　　　ぶそく　　　　　　　　　　　　　　　　　,CB .     ,
札　　　　　　　　　　　　　　　　　　　ふだ　　　　　　　　　　　　　　　　　　,NBB.     ,
物　　　　　　　　　　　　　　　　　　　ぶつ　　　　　　　　　　　　　　　　　　,NBB.     ,
太り　　　　　　　　　　　　　　　　　　ぶとり　　　　　　　　　　　　　　　　　,CB .     ,
不能　　　　　　　　　　　　　　　　　　ふのう　　　　　　　　　　　　　　　　　,CB .     ,
±　　　　　　　　　　　　　　　　　　　ぷらすまいなす　　　　　　　　　　　　　,FBY.     ,
振り　　　　　　　　　　　　　　　　　　ぶり　　　　　　　　　　　　　　　　　　,CB .     ,
振り　　　　　　　　　　　　　　　　　　ぶり　　　　　　　　　　　　　　　　　　,NB1.     ,
ぶり　　　　　　　　　　　　　　　　　　ぶり　　　　　　　　　　　　　　　　　　,CB .     ,
風呂　　　　　　　　　　　　　　　　　　ぶろ　　　　　　　　　　　　　　　　　　,NB7.     ,
ぶろ　　　　　　　　　　　　　　　　　　ぶろ　　　　　　　　　　　　　　　　　　,NBB.     ,
粉　　　　　　　　　　　　　　　　　　　ふん　　　　　　　　　　　　　　　　　　,NBB.     ,
墳　　　　　　　　　　　　　　　　　　　ふん　　　　　　　　　　　　　　　　　　,NB7.     ,
文　　　　　　　　　　　　　　　　　　　ぶん　　　　　　　　　　　　　　　　　　,NB1.     ,
分　　　　　　　　　　　　　　　　　　　ぶん　　　　　　　　　　　　　　　　　　,NB1.     ,
塀　　　　　　　　　　　　　　　　　　　べい　　　　　　　　　　　　　　　　　　,NBB.     ,
癖　　　　　　　　　　　　　　　　　　　へき　　　　　　　　　　　　　　　　　　,NB1.  N  ,
壁　　　　　　　　　　　　　　　　　　　へき　　　　　　　　　　　　　　　　　　,NB7.     ,
壁　　　　　　　　　　　　　　　　　　　へき　　　　　　　　　　　　　　　　　　,NBB.     ,
下手　　　　　　　　　　　　　　　　　　べた　　　　　　　　　　　　　　　　　　,CB .  N  ,
別　　　　　　　　　　　　　　　　　　　べつ　　　　　　　　　　　　　　　　　　,CB .     ,
べったり　　　　　　　　　　　　　　　　べったり　　　　　　　　　　　　　　　　,CB .     ,
部屋　　　　　　　　　　　　　　　　　　べや　　　　　　　　　　　　　　　　　　,NB7.     ,
減らしする　　　　　　　　　　　　　　　べらしする　　　　　　　　　　　　　　　,DB4.     ,
編　　　　　　　　　　　　　　　　　　　へん　　　　　　　　　　　　　　　　　　,NB1.     ,
篇　　　　　　　　　　　　　　　　　　　へん　　　　　　　　　　　　　　　　　　,NB1.     ,
片　　　　　　　　　　　　　　　　　　　へん　　　　　　　　　　　　　　　　　　,NBB.     ,
弁　　　　　　　　　　　　　　　　　　　べん　　　　　　　　　　　　　　　　　　,NBB.     ,
補　　　　　　　　　　　　　　　　　　　ほ　　　　　　　　　　　　　　　　　　　,NB1.     ,
簿　　　　　　　　　　　　　　　　　　　ぼ　　　　　　　　　　　　　　　　　　　,NB1.     ,
墓　　　　　　　　　　　　　　　　　　　ぼ　　　　　　　　　　　　　　　　　　　,NB7.     ,
ぽい　　　　　　　　　　　　　　　　　　ぽい　　　　　　　　　　　　　　　　　　,KB .     ,子供っぽい
砲　　　　　　　　　　　　　　　　　　　ほう　　　　　　　　　　　　　　　　　　,NBB.     ,
法　　　　　　　　　　　　　　　　　　　ほう　　　　　　　　　　　　　　　　　　,NB1.     ,
峰　　　　　　　　　　　　　　　　　　　ほう　　　　　　　　　　　　　　　　　　,NB7.     ,
報　　　　　　　　　　　　　　　　　　　ほう　　　　　　　　　　　　　　　　　　,NB1.     ,
棒　　　　　　　　　　　　　　　　　　　ぼう　　　　　　　　　　　　　　　　　　,NBB.     ,
某　　　　　　　　　　　　　　　　　　　ぼう　　　　　　　　　　　　　　　　　　,NB1.     ,
帽　　　　　　　　　　　　　　　　　　　ぼう　　　　　　　　　　　　　　　　　　,NBB.     ,
法下　　　　　　　　　　　　　　　　　　ほうか　　　　　　　　　　　　　　　　　,NB1.     ,
方向　　　　　　　　　　　　　　　　　　ほうこう　　　　　　　　　　　　　　　　,NB7.     ,
法上　　　　　　　　　　　　　　　　　　ほうじょう　　　　　　　　　　　　　　　,NB1.     ,
放題　　　　　　　　　　　　　　　　　　ほうだい　　　　　　　　　　　　　　　　,CB .     ,
他　　　　　　　　　　　　　　　　　　　ほか　　　　　　　　　　　　　　　　　　,NB1.     ,
外　　　　　　　　　　　　　　　　　　　ほか　　　　　　　　　　　　　　　　　　,NB1.     ,
北面　　　　　　　　　　　　　　　　　　ほくめん　　　　　　　　　　　　　　　　,FBY.     ,
ぽさ　　　　　　　　　　　　　　　　　　ぽさ　　　　　　　　　　　　　　　　　　,NB1.     ,
星　　　　　　　　　　　　　　　　　　　ぼし　　　　　　　　　　　　　　　　　　,NBB.     ,
欲しさ　　　　　　　　　　　　　　　　　ほしさ　　　　　　　　　　　　　　　　　,CB .     ,
没　　　　　　　　　　　　　　　　　　　ぼつ　　　　　　　　　　　　　　　　　　,CB .     ,
ぽっきり　　　　　　　　　　　　　　　　ぽっきり　　　　　　　　　　　　　　　　,CBY.     ,
程前　　　　　　　　　　　　　　　　　　ほどまえ　　　　　　　　　　　　　　　　,NB8.     ,
略　　　　　　　　　　　　　　　　　　　ほぼ　　　　　　　　　　　　　　　　　　,NB1.     ,
彫　　　　　　　　　　　　　　　　　　　ぼり　　　　　　　　　　　　　　　　　　,NBB.     ,
掘りする　　　　　　　　　　　　　　　　ぼりする　　　　　　　　　　　　　　　　,DB4.     ,
本　　　　　　　　　　　　　　　　　　　ぼん　　　　　　　　　　　　　　　　　　,NBB.     ,
魔　　　　　　　　　　　　　　　　　　　ま　　　　　　　　　　　　　　　　　　　,NB4.     ,
米　　　　　　　　　　　　　　　　　　　まい　　　　　　　　　　　　　　　　　　,NBB.     ,
舞　　　　　　　　　　　　　　　　　　　まい　　　　　　　　　　　　　　　　　　,NB1.     ,
／時　　　　　　　　　　　　　　　　　　まいじ　　　　　　　　　　　　　　　　　,FBY.     ,
／秒　　　　　　　　　　　　　　　　　　まいびょう　　　　　　　　　　　　　　　,FBY.     ,
／分　　　　　　　　　　　　　　　　　　まいふん　　　　　　　　　　　　　　　　,FBY.     ,
参りする　　　　　　　　　　　　　　　　まいりする　　　　　　　　　　　　　　　,DB4.     ,
前　　　　　　　　　　　　　　　　　　　まえ　　　　　　　　　　　　　　　　　　,NB7.     ,
紛い　　　　　　　　　　　　　　　　　　まがい　　　　　　　　　　　　　　　　　,CB .     ,
任せ　　　　　　　　　　　　　　　　　　まかせ　　　　　　　　　　　　　　　　　,CB .     ,
まくり　　　　　　　　　　　　　　　　　まくり　　　　　　　　　　　　　　　　　,CB .     ,
負け　　　　　　　　　　　　　　　　　　まけ　　　　　　　　　　　　　　　　　　,CB .     ,
増し　　　　　　　　　　　　　　　　　　まし　　　　　　　　　　　　　　　　　　,CB .     ,
混じり　　　　　　　　　　　　　　　　　まじり　　　　　　　　　　　　　　　　　,CB .     ,
町　　　　　　　　　　　　　　　　　　　まち　　　　　　　　　　　　　　　　　　,NB7.     ,
待ち　　　　　　　　　　　　　　　　　　まち　　　　　　　　　　　　　　　　　　,CB .     ,
末　　　　　　　　　　　　　　　　　　　まつ　　　　　　　　　　　　　　　　　　,NB8.     ,
祭り　　　　　　　　　　　　　　　　　　まつり　　　　　　　　　　　　　　　　　,NB1.     ,
まとめ　　　　　　　　　　　　　　　　　まとめ　　　　　　　　　　　　　　　　　,CB .     ,
塗れ　　　　　　　　　　　　　　　　　　まみれ　　　　　　　　　　　　　　　　　,CB .  N  ,
豆　　　　　　　　　　　　　　　　　　　まめ　　　　　　　　　　　　　　　　　　,NBB.     ,
間もなく　　　　　　　　　　　　　　　　まもなく　　　　　　　　　　　　　　　　,FBY.     ,
回りする　　　　　　　　　　　　　　　　まわりする　　　　　　　　　　　　　　　,DB4.     ,
マン　　　　　　　　　　　　　　　　　　まん　　　　　　　　　　　　　　　　　　,NB4.     ,スーパーマン
味　　　　　　　　　　　　　　　　　　　み　　　　　　　　　　　　　　　　　　　,NB1.     ,
磨きする　　　　　　　　　　　　　　　　みがきする　　　　　　　　　　　　　　　,DB4.  P  ,
右　　　　　　　　　　　　　　　　　　　みぎ　　　　　　　　　　　　　　　　　　,NB7.     ,
岬　　　　　　　　　　　　　　　　　　　みさき　　　　　　　　　　　　　　　　　,NB7.     ,
自ら　　　　　　　　　　　　　　　　　　みずから　　　　　　　　　　　　　　　　,NB4.     ,
皆　　　　　　　　　　　　　　　　　　　みな　　　　　　　　　　　　　　　　　　,NB4.     ,
南　　　　　　　　　　　　　　　　　　　みなみ　　　　　　　　　　　　　　　　　,NB7.     ,
未満　　　　　　　　　　　　　　　　　　みまん　　　　　　　　　　　　　　　　　,CB .     ,
冥利　　　　　　　　　　　　　　　　　　みょうり　　　　　　　　　　　　　　　　,CB .     ,
みんな　　　　　　　　　　　　　　　　　みんな　　　　　　　　　　　　　　　　　,NB4.     ,
向き　　　　　　　　　　　　　　　　　　むき　　　　　　　　　　　　　　　　　　,CB .     ,
向け　　　　　　　　　　　　　　　　　　むけ　　　　　　　　　　　　　　　　　　,CB .     ,
蒸し　　　　　　　　　　　　　　　　　　むし　　　　　　　　　　　　　　　　　　,NBB.     ,
村　　　　　　　　　　　　　　　　　　　むら　　　　　　　　　　　　　　　　　　,NB7.     ,
目　　　　　　　　　　　　　　　　　　　め　　　　　　　　　　　　　　　　　　　,CB .     ,
目当て　　　　　　　　　　　　　　　　　めあて　　　　　　　　　　　　　　　　　,CB .     ,
名　　　　　　　　　　　　　　　　　　　めい　　　　　　　　　　　　　　　　　　,CB .     ,
目がけて　　　　　　　　　　　　　　　　めがけて　　　　　　　　　　　　　　　　,FBY.     ,
巡りする　　　　　　　　　　　　　　　　めぐりする　　　　　　　　　　　　　　　,DB4.     ,
目覚ましい　　　　　　　　　　　　　　　めざましい　　　　　　　　　　　　　　　,KB .  P  ,
飯　　　　　　　　　　　　　　　　　　　めし　　　　　　　　　　　　　　　　　　,NBB.     ,
面　　　　　　　　　　　　　　　　　　　めん　　　　　　　　　　　　　　　　　　,NBB.     ,
詣でする　　　　　　　　　　　　　　　　もうでする　　　　　　　　　　　　　　　,DB4.  P  ,
目　　　　　　　　　　　　　　　　　　　もく　　　　　　　　　　　　　　　　　　,NBB.     ,
持ち　　　　　　　　　　　　　　　　　　もち　　　　　　　　　　　　　　　　　　,CB .     ,
元　　　　　　　　　　　　　　　　　　　もと　　　　　　　　　　　　　　　　　　,NB4.     ,
擬き　　　　　　　　　　　　　　　　　　もどき　　　　　　　　　　　　　　　　　,CB .     ,
戻し　　　　　　　　　　　　　　　　　　もどし　　　　　　　　　　　　　　　　　,CB .     ,
物　　　　　　　　　　　　　　　　　　　もの　　　　　　　　　　　　　　　　　　,NBB.     ,
者　　　　　　　　　　　　　　　　　　　もの　　　　　　　　　　　　　　　　　　,NB4.     ,
もの　　　　　　　　　　　　　　　　　　もの　　　　　　　　　　　　　　　　　　,NBB.     ,
ものの　　　　　　　　　　　　　　　　　ものの　　　　　　　　　　　　　　　　　,NB .     ,
漏れ　　　　　　　　　　　　　　　　　　もれ　　　　　　　　　　　　　　　　　　,CB .  N  ,
諸とも　　　　　　　　　　　　　　　　　もろとも　　　　　　　　　　　　　　　　,CB .     ,
門　　　　　　　　　　　　　　　　　　　もん　　　　　　　　　　　　　　　　　　,NB7.     ,
屋　　　　　　　　　　　　　　　　　　　や　　　　　　　　　　　　　　　　　　　,NB4.     ,
焼き　　　　　　　　　　　　　　　　　　やき　　　　　　　　　　　　　　　　　　,NBB.     ,
訳　　　　　　　　　　　　　　　　　　　やく　　　　　　　　　　　　　　　　　　,NB1.     ,
薬　　　　　　　　　　　　　　　　　　　やく　　　　　　　　　　　　　　　　　　,NBB.     ,
役　　　　　　　　　　　　　　　　　　　やく　　　　　　　　　　　　　　　　　　,NB4.     ,
屋さん　　　　　　　　　　　　　　　　　やさん　　　　　　　　　　　　　　　　　,NB4.     ,
安　　　　　　　　　　　　　　　　　　　やす　　　　　　　　　　　　　　　　　　,CB .     ,
易い　　　　　　　　　　　　　　　　　　やすい　　　　　　　　　　　　　　　　　,KB .     ,
易さ　　　　　　　　　　　　　　　　　　やすさ　　　　　　　　　　　　　　　　　,NB1.     ,
休み　　　　　　　　　　　　　　　　　　やすみ　　　　　　　　　　　　　　　　　,CB .     ,
痩せ　　　　　　　　　　　　　　　　　　やせ　　　　　　　　　　　　　　　　　　,CB .     ,
破り　　　　　　　　　　　　　　　　　　やぶり　　　　　　　　　　　　　　　　　,CB .     ,
山　　　　　　　　　　　　　　　　　　　やま　　　　　　　　　　　　　　　　　　,NB7.     ,
油　　　　　　　　　　　　　　　　　　　ゆ　　　　　　　　　　　　　　　　　　　,NBB.     ,
湯　　　　　　　　　　　　　　　　　　　ゆ　　　　　　　　　　　　　　　　　　　,NBB.     ,
夕　　　　　　　　　　　　　　　　　　　ゆう　　　　　　　　　　　　　　　　　　,NB8.     ,
故　　　　　　　　　　　　　　　　　　　ゆえ　　　　　　　　　　　　　　　　　　,FBY.     ,
ゆかりの　　　　　　　　　　　　　　　　ゆかりの　　　　　　　　　　　　　　　　,RB .  P  ,
行き　　　　　　　　　　　　　　　　　　ゆき　　　　　　　　　　　　　　　　　　,CB .     ,
譲り　　　　　　　　　　　　　　　　　　ゆずり　　　　　　　　　　　　　　　　　,CB .     ,
豊か　　　　　　　　　　　　　　　　　　ゆたか　　　　　　　　　　　　　　　　　,CB .     ,
良い　　　　　　　　　　　　　　　　　　よい　　　　　　　　　　　　　　　　　　,KB .  P  ,
用　　　　　　　　　　　　　　　　　　　よう　　　　　　　　　　　　　　　　　　,NB1.     ,
様　　　　　　　　　　　　　　　　　　　よう　　　　　　　　　　　　　　　　　　,CB .     ,
様　　　　　　　　　　　　　　　　　　　よう　　　　　　　　　　　　　　　　　　,NB4.     ,
良く　　　　　　　　　　　　　　　　　　よく　　　　　　　　　　　　　　　　　　,FBY.  P  ,
浴　　　　　　　　　　　　　　　　　　　よく　　　　　　　　　　　　　　　　　　,NB1.     ,
欲　　　　　　　　　　　　　　　　　　　よく　　　　　　　　　　　　　　　　　　,NB1.     ,
好く　　　　　　　　　　　　　　　　　　よく　　　　　　　　　　　　　　　　　　,FBY.  P  ,
避け　　　　　　　　　　　　　　　　　　よけ　　　　　　　　　　　　　　　　　　,NBB.     ,
除け　　　　　　　　　　　　　　　　　　よけ　　　　　　　　　　　　　　　　　　,NBB.     ,
良さ　　　　　　　　　　　　　　　　　　よさ　　　　　　　　　　　　　　　　　　,NB1.  P  ,
呼ばわりする　　　　　　　　　　　　　　よばわりする　　　　　　　　　　　　　　,DB4.  N  ,
寄り　　　　　　　　　　　　　　　　　　より　　　　　　　　　　　　　　　　　　,CB .     ,
宜しく　　　　　　　　　　　　　　　　　よろしく　　　　　　　　　　　　　　　　,FBY.     ,
等　　　　　　　　　　　　　　　　　　　ら　　　　　　　　　　　　　　　　　　　,NB4.     ,
来　　　　　　　　　　　　　　　　　　　らい　　　　　　　　　　　　　　　　　　,CB .     ,
ライク　　　　　　　　　　　　　　　　　らいく　　　　　　　　　　　　　　　　　,CB .     ,
欄　　　　　　　　　　　　　　　　　　　らん　　　　　　　　　　　　　　　　　　,NB7.     ,
裏　　　　　　　　　　　　　　　　　　　り　　　　　　　　　　　　　　　　　　　,NB1.     ,
立っする　　　　　　　　　　　　　　　　りっする　　　　　　　　　　　　　　　　,DB5.     ,
率　　　　　　　　　　　　　　　　　　　りつ　　　　　　　　　　　　　　　　　　,NB1.     ,
粒　　　　　　　　　　　　　　　　　　　りゅう　　　　　　　　　　　　　　　　　,FBY.     ,
流　　　　　　　　　　　　　　　　　　　りゅう　　　　　　　　　　　　　　　　　,CB .     ,
領　　　　　　　　　　　　　　　　　　　りょう　　　　　　　　　　　　　　　　　,NB7.     ,
陵　　　　　　　　　　　　　　　　　　　りょう　　　　　　　　　　　　　　　　　,NB7.     ,
量　　　　　　　　　　　　　　　　　　　りょう　　　　　　　　　　　　　　　　　,NBB.     ,
料　　　　　　　　　　　　　　　　　　　りょう　　　　　　　　　　　　　　　　　,NB1.     ,
寮　　　　　　　　　　　　　　　　　　　りょう　　　　　　　　　　　　　　　　　,NB7.     ,
漁　　　　　　　　　　　　　　　　　　　りょう　　　　　　　　　　　　　　　　　,FBY.     ,
両家　　　　　　　　　　　　　　　　　　りょうけ　　　　　　　　　　　　　　　　,NB5.     ,
両日　　　　　　　　　　　　　　　　　　りょうじつ　　　　　　　　　　　　　　　,NB8.     ,
両人　　　　　　　　　　　　　　　　　　りょうにん　　　　　　　　　　　　　　　,NB4.     ,
両名　　　　　　　　　　　　　　　　　　りょうめい　　　　　　　　　　　　　　　,NB4.     ,
力　　　　　　　　　　　　　　　　　　　りょく　　　　　　　　　　　　　　　　　,NBB.     ,
林　　　　　　　　　　　　　　　　　　　りん　　　　　　　　　　　　　　　　　　,NB7.     ,
類　　　　　　　　　　　　　　　　　　　るい　　　　　　　　　　　　　　　　　　,NB1.     ,
例　　　　　　　　　　　　　　　　　　　れい　　　　　　　　　　　　　　　　　　,NB1.     ,
令　　　　　　　　　　　　　　　　　　　れい　　　　　　　　　　　　　　　　　　,NB1.     ,
令夫人　　　　　　　　　　　　　　　　　れいふじん　　　　　　　　　　　　　　　,NB4.     ,
歴　　　　　　　　　　　　　　　　　　　れき　　　　　　　　　　　　　　　　　　,NB1.     ,
暦　　　　　　　　　　　　　　　　　　　れき　　　　　　　　　　　　　　　　　　,NB1.     ,
列　　　　　　　　　　　　　　　　　　　れつ　　　　　　　　　　　　　　　　　　,NBB.     ,
連する　　　　　　　　　　　　　　　　　れんする　　　　　　　　　　　　　　　　,DB4.     ,
路　　　　　　　　　　　　　　　　　　　ろ　　　　　　　　　　　　　　　　　　　,NB7.     ,
炉　　　　　　　　　　　　　　　　　　　ろ　　　　　　　　　　　　　　　　　　　,NBB.     ,
録　　　　　　　　　　　　　　　　　　　ろく　　　　　　　　　　　　　　　　　　,CB .     ,
論　　　　　　　　　　　　　　　　　　　ろん　　　　　　　　　　　　　　　　　　,NB1.     ,
枠　　　　　　　　　　　　　　　　　　　わく　　　　　　　　　　　　　　　　　　,NB1.     ,
技　　　　　　　　　　　　　　　　　　　わざ　　　　　　　　　　　　　　　　　　,NB1.     ,
僅か　　　　　　　　　　　　　　　　　　わずか　　　　　　　　　　　　　　　　　,NB1.     ,
渡し　　　　　　　　　　　　　　　　　　わたし　　　　　　　　　　　　　　　　　,CB .     ,
割り　　　　　　　　　　　　　　　　　　わり　　　　　　　　　　　　　　　　　　,CB .     ,
割り　　　　　　　　　　　　　　　　　　わり　　　　　　　　　　　　　　　　　　,NBB.     ,
悪　　　　　　　　　　　　　　　　　　　わる　　　　　　　　　　　　　　　　　　,CB .  N  ,
わる　　　　　　　　　　　　　　　　　　わる　　　　　　　　　　　　　　　　　　,FBY.  N  ,
÷　　　　　　　　　　　　　　　　　　　わる　　　　　　　　　　　　　　　　　　,FBY.     ,
破れ　　　　　　　　　　　　　　　　　　われ　　　　　　　　　　　　　　　　　　,CB .  N  ,
割れ　　　　　　　　　　　　　　　　　　われ　　　　　　　　　　　　　　　　　　,CB .     ,
割　　　　　　　　　　　　　　　　　　　われ　　　　　　　　　　　　　　　　　　,CB .     ,
湾　　　　　　　　　　　　　　　　　　　わん　　　　　　　　　　　　　　　　　　,NB7.     ,
